|id|entry|cnt_words|pronounce|syllabary|english|
|73,788|ᎤᎪᏍᎦ|3|Ada uweti ugosga.|ᎠᏓ ᎤᏪᏘ ᎤᎪᏍᎦ.|The old wood is decaying.|
|73,770|ᎤᏚᏥ|3|Gado dudoa uduji?|ᎦᏙ ᏚᏙᎠ ᎤᏚᏥ?|What's his uncle's name?|
|73,971|ᎤᏩᏅᎦ|3|Gado niga jvnvga?|ᎦᏙ ᏂᎦ ᏨᏅᎦ?|Why are you in such a hurry?|
|73,961|ᎤᏛᎯᏍᏗ|3|Gago na utvhisdi?|ᎦᎪ Ꮎ ᎤᏛᎯᏍᏗ?|Who is the old chap?|
|73,294|ᎬᎿᎨᎢ|3|Gvhnage dagwalela agiha.|ᎬᎿᎨ ᏓᏆᎴᎳ ᎠᏆᎴᎳ ᎠᎩᎭ.|I have a black car.|
|73,339|ᏞᎩ|3|Hlekis dagaluhji udvhne?|ᏞᎩᏍ ᏓᎦᎷᏥ ᎤᏛᏁ?|Did he say he was coming soon?|
|73,254|ᎪᎢᎭᎢ|3|Goiha hawiya agia.|ᎪᎢᎭ ᎭᏫᏯ ᎠᎩᎠ.|He is eating greasy meat.|
|72,645|ᎠᏑᏰᎭ|3|Hasuyvla na ugama.|ᎭᏑᏴᎳ Ꮎ ᎤᎦᎹ.|Stir the soup.|
|73,531|ᎪᏍᏚ|3|Kosdu hilagi osii.|ᎪᏍᏚ ᎯᎳᎩ ᏍᏏᎢ.|Take the ashes out of the stove.|
|72,925|ᏙᏌ|3|Ayo! Dosa aksgala.|ᎠᏲ! ᏙᏌ ᎠᎦᏍᎦᎳ.|Ouch! A mosquito bit me.|
|72,761|ᏓᏤᏝ|3|Gado usdi dajehla?|ᎦᏙ ᎤᏍᏗ ᏓᏤᏝ.|Which one is better?|
|73,422|ᏧᏓᏘᎿᎢ|3|Gag judatihna ijadahlgvi?|ᎦᎪ ᏧᏓᏘᎿᎢ ᎢᏣᏓᎷᎬᎢ?|Who is the chairman of your group?|
|72,310|ᎠᎨᏯ|3|Gag vsgina agehya?|ᎦᎪ ᎥᏍᎩᎾ ᎠᎨᏯ?|Who is that woman?|
|72,272|ᎠᏞᎠ|3|Hadlv iyv udlesei?|ᎭᏢ ᎢᏴ ᎤᏞᏎᎢ?|Where did he turn off?|
|72,894|ᏗᎨᏫ|3|Hia asgaya dikewi.|ᎯᎠ ᎠᏍᎦᏯ ᏗᎨᏫ.|This man is blind.|
|73,947|ᎤᏒᎯᎭ|3|Hila iyv datsvhli?|ᎯᎳ ᎢᏴ ᏓᏣᏒᏟ?|When are you going to bed?|
|73,647|Ꮟ|3|Hlas si yigaluhga?|ᏝᏍ Ꮟ ᏱᎦᎷᎦ?|Isn't he back yet?|
|73,035|ᎦᏁᎭ|3|Ije ahnawo jineha.|ᎢᏤ ᎠᎿᏬ ᏥᏁᎭ.|I am holding a new shirt.|
|73,288|ᎬᎫᏍᏗᎭ|3|Isa gvgusdiha eji.|ᎢᏌ ᎬᎫᏍᏗᎭ ᎡᏥ.|Mother is sifting flour.|
|73,694|ᏔᏬᏗ|3|Ketv ukila tawodi.|ᎨᏛ ᎤᎩᎳ ᏔᏬᏗ.|A hawk is sitting on a post.|
|72,681|ᎠᏥᏍᏕᎠ|3|Selu gadu utsdevi.|ᏎᎷ ᎦᏚ ᎤᏥᏍᏕᎥᎢi.|He took a bite of cornbread.|
|72,481|ᎠᎫᎩᎠ|3|Svdoni akugia ama.|ᏒᏙᏂ ᎠᎫᎩᎠ ᎠᎹ.|She's dipping water from a bucket.|
|73,840|ᎤᏣᎠ|3|Wesa kanesai ujaa.|ᏪᏌ ᎧᏁᏌᎢ ᎤᏣᎠ.|The cat is inside the box.|
|72,731|ᏣᏁᎳ, ᏧᏁᎳ|3|Chanel adelv tivsi.|ᏣᏁᎳ ᎠᏕᎸ ᏘᎥᏏ.|Give him eight dollars.|
|73,551|ᎾᎯᏳᎢ|3|Nahiyuis kila tesi?|ᎾᎯᏳᎢᏍ ᎩᎳ ᏖᏏ?|You're not going until then?|
|72,280|ᎠᏟᎭ|3|Ama adliha svdonii.|ᎠᎹ ᎠᏟᎭ ᏒᏙᏂᎢ.|He's drawing water from the barrel.|
|73,761|ᎤᏙᏓ|3|Gado advnehi udoda?|ᎦᏙ ᎠᏛᏁᎯ ᎤᏙᏓ?|What does her father do?|
|72,347|ᎠᎯᏙᎭ|3|Gado usdi hihidoha?|ᎦᏙ ᎤᏍᏗ ᎯᎯᏙᎭ?|What do you have in your hand?|
|73,246|ᎪᏢᏍᎦ|3|Gado usdi hohlvsga?|ᎦᏙ ᎤᏍᏗ ᎰᏢᏍᎦ?|What are you making?|
|73,296|ᎬᏂᏍᏗᎭ|3|Gado usdi jvhnisdi?|ᎦᏙ ᎤᏍᏗ ᏨᏂᏍᏗ?|What do you have cooking?|
|72,710|ᎠᏲᎦ|3|Gugu uyojv uwohosa.|ᎫᎫ ᎤᏲᏨ ᎤᏬᎰᏌ.|The bottle broke when it dropped.|
|73,580|ᏅᏓ ᏗᏎᏍᏗ|3|Hadlv nvda disesdi?|ᎭᏢ ᏅᏓ ᏗᏎᏍᏗ?|Where is a calender?|
|72,290|ᎠᏛᏥ|3|Hia Advji oganalii.|ᎯᎠ ᎠᏛᏥ ᎣᎦᎾᎵᎢ.|This German is my friend.|
|73,097|ᎦᎾᎵ|3|Hia sogwili ganali.|ᎯᎠ ᏐᏈᎵ ᎦᎾᎵ.|This is a gelding.|
|72,694|ᎠᏫᎾ|3|Hiyoligas na awina?|ᎯᏲᎵᎦᏍ Ꮎ ᎠᏫᎾ?|Do you recognize that young man?|
|72,567|ᎠᏌᏃ|3|Ije asano agwaduli.|ᎢᏤ ᎠᏌᏃ ᎠᏆᏚᎵ.|I want a new dress.|
|73,115|ᎦᏁᎳ|3|Ije adanelv ganela.|ᎢᏤ ᎠᏓᏁᎸ ᎦᏁᎳ.|He lives in a new house.|
|73,524|ᎩᏳᎦ|3|Inage aneho kiyuga.|ᎢᎾᎨ ᎠᏁᎰ ᎩᏳᎦ.|Chipmunks live in the woods.|
|72,501|ᎠᎵ|3|Ali duteesv uhnuwvi.|ᎠᎵ ᏚᏖᎡᏒ ᎤᏄᏮᎢ.|His shirt was soaked with sweat.|
|72,924|ᏙᎯᏳ|3|Dohiyu uhyvdla doyi.|ᏙᎯᏳ ᎤᏴᏜ ᏙᏱ.|It's really cold outside.|
|73,382|ᎢᏌ|3|Isa hwigi digaduhvi.|ᎢᏌ ᏫᎩ ᏗᎦᏚᎲᎢ.|Go get some flour downtown.|
|73,528|ᎪᎯ|3|Kohi jigesv jijigov.|ᎪᎯ ᏥᎨᏒ ᏥᏥᎪᎥ.|I saw him a while ago.|
|73,700|ᏙᎯᏊ|3|Tohigwu ayv, nihina?|ᏙᎯᏊ ᎠᏴ, ᏂᎯᎾ?|I am just fine, and you?|
|73,871|ᎤᎵᏬᏨᎢ|3|Ulihwojvis na inada?|ᎤᎵᏬᏨᎢᏍ Ꮎ ᎢᎾᏓ?|Is that snake dead?|
|73,982|ᎤᏪᏥ ᎠᏧᏣ|3|Uweji achuja ahyoha.|ᎤᏪᏥ ᎠᏧᏣ ᎠᏲᎭ.|He's looking for his son.|
|73,224|ᎨᏛᏍᎦ|3|Ahani ayehli hetvga.|ᎠᎭᏂ ᎠᏰᏟ ᎮᏛᎦ.|Set the post here in the center.|
|73,833|ᎤᏴᏜ|3|Dohiyu uhyvdla doyi.|ᏙᎯᏳ ᎤᏴᏜ ᏙᏱ.|It's really cold outside.|
|72,652|ᎠᏒᏃᏱ|3|Elisi Asvnoyi gesvi.|ᎡᎵᏏ ᎠᏒᏃᏱ ᎨᏒᎢ.|My grandmother was a Nighthawk.|
|73,880|ᎤᎶᎩᎵ|3|Gajanuli ai ulogili.|ᎦᏣᏄᎵ ᎠᎢ ᎤᎶᎩᎵ.|The clouds are moving fast.|
|73,114|ᎦᏁᏥᎢ|3|Ganeji uwahnilv sgwahlesdi.|ᎦᏁᏥ ᎤᏩᏂᎸ ᏍᏆᏞᏍᏗ.|A ball hit him on his chest.|
|73,214|ᎦᏳᎳ|3|Gayulas wijedola digaduhvi?|ᎦᏳᎳᏍ ᏫᏤᏙᎳ ᏗᎦᏚᎲᎢ?|Have you already been to town?|
|73,533|ᎬᏙᎠ|3|Hadlv ktoo akugisdi?|ᎭᏢ ᎬᏙᎣ ᎠᎫᎩᏍᏗ?|Where does the dipper hang?|
|73,068|ᎦᎶᎪᏗ|3|Hadlv jade galogodi?|ᎭᏢ ᏣᏕ ᎦᎶᎪᏗ?|Where did you put the hoe?|
|73,355|ᎢᎦ|3|Hila iga dejaduliha?|ᎯᎳ ᎢᎦ ᏕᏣᏚᎵᎭ?|How many do you want?|
|72,597|ᎠᏍᎦᏯ|3|Hiyoligas na asgaya?|ᎯᏲᎵᎦᏍ Ꮎ ᎠᏍᎦᏯ?|Do you recognize that man?|
|73,324|ᎮᏍᏗ, ᏞᏍᏗ|3|Hlesdi vsgi yihnadvnehesdi.|ᏞᏍᏗ ᎥᏍᎩ ᏱᎿᏛᏁᎮᏍᏗ.|Don't be doing that.|
|73,905|ᎤᏁᎫᏣ|3|Hlesdi. Do janeguja.|ᏞᏍᏗ. Ꮩ ᏣᏁᎫᏣ.|Quit. You're being too mean.|
|72,471|ᎠᎦᏘᎭ|3|Jolani aktiha kiloi.|ᏦᎳᏂ ᎠᎦᏘᎭ ᎩᎶᎢ.|Someone is peeking through the window.|
|72,665|ᎠᏔᏬᎠ|3|Uweji achuja atawoa.|ᎤᏪᏥ ᎠᏧᏣ ᎠᏔᏬᎠ.|She's combing her son's hair.|
|72,309|ᎠᎨ|3|Age widagedoli hlega.|ᎠᎨ ᏫᏓᎨᏙᎵ ᏞᎦ.|I am going over there for a while.|
|72,871|ᏗᎦᏘᏗᎢ|3|Digatdi wagihla gadu.|ᏗᎦᏘᏗ ᏩᎩᏝ ᎦᏚ.|I have bread in the oven.|
|73,128|ᎦᏂ|3|Gani uwahnilv ganvwoi|ᎦᏂ ᎤᏩᏂᎸ ᎦᏅᏬᎢ.|A bullet hit him in his shoulder.|
|73,228|ᎩᏝ|3|Gihla nusdi jahnuwvi.|ᎩᏝ ᏄᏍᏗ ᏣᏄᏮᎢ.|There's some loose hair on your shirt.|
|72,342|ᎠᎭᎷᎩᎭ|3|Hialugi na dagwalela.|ᎯᎠᎷᎩ Ꮎ ᏓᏆᎴᎳ.|Flag that car down.|
|73,456|ᏨᏍᎩᏃ|3|Jvsginois ehi Sedani?|ᏨᏍᎩᏃᎢᏍ ᎡᎯ ᏎᏓᏂ?|Is Satan from hell?|
|73,585|ᏅᎩᏁ ᎢᎦ|3|Nvhgine Iga ihedolvi.|ᏅᎩᏁ ᎢᎦ ᎢᎮᏙᎸᎢ.|Come back on Thursday.|
|73,862|ᎤᎬᎭᏓ|3|Ukvhada kohi sunalei.|ᎤᎬᎭᏓ ᎪᎯ ᏑᎾᎴᎢ.|It was foggy this morning.|
|74,038|ᏩᏁᎢ|3|Wanei hlgvi galuysga.|ᏩᏁᎢ ᏡᎬᎢ ᎦᎷᏯᏍᎪ.|He's chopping on a hickory tree.|
|73,111|ᎦᏁᏁᎭ|3|Ama uditasdi jinevsi.|ᎠᎹ ᎤᏗᏔᏍᏗ ᏥᏁᎥᏏ.|I just gave him water to drink.|
|73,154|ᎦᎾᏏᏁᎦ|3|Ayv jinasinuga hlega.|ᎠᏴ ᏥᎾᏏᏄᎦ ᏞᎦ.|Let me drag it for awhile.|
|73,001|ᎦᏚ|3|Digatdi wagihla gadu.|ᏗᎦᏘᏗ ᏩᎩᏝ ᎦᏚ.|I have bread in the oven.|
|72,671|ᎠᏘᏂ|3|Dikewi asgaya atihni.|ᏗᎨᏫ ᎠᏍᎦᏯ ᎠᏘᏂ.|He's leading a blind man.|
|72,728|ᎠᏴᏫ, ᏴᏫ|3|Gado anadvne aniyvwi?|ᎦᏙ ᎠᎾᏛᏁ ᎠᏂᏴᏫ?|What are the people doing?|
|72,578|ᎠᏍᏙᏍᎩᎢ|3|Gado galsda asdosgii?|ᎦᏙ ᎦᎵᏍᏓ ᎠᏍᏙᏍᎩᎢ?|What happened to the crusher?|
|73,930|ᎤᏍᏛᏗᎠ|3|Gado udvnelv usdvdia?|ᎦᏙ ᎤᏛᏁᎸ ᎤᏍᏛᏗᎠ?|What is he being punished for?|
|72,223|ᎠᏓᏅᏖᎭ|3|Gado usdi hadanhteha?|ᎦᏙ ᎤᏍᏗ ᎭᏓᏅᏖᎭ?|What are you thinking about?|
|73,301|ᎬᏣᏢᏍᎦ|3|Gado usdi hvjahlvsga?|ᎦᏙ ᎤᏍᏗ ᎲᏣᎸᏍᎦ?|What are you frying?|
|73,100|ᎦᎾᏰᎩ|3|Ganayegi julvhwisdanhdi uha.|ᎦᎾᏰᎩ ᏧᎸᏫᏍᏓᏁᏗ ᎤᎭ.|He has a dangerous job.|
|73,175|ᎦᏅᏍᎨ|3|Gvna ganvsge asdigia.|ᎬᎾ ᎦᏅᏍᎨ ᎠᏍᏗᎩᎠ.|He's eating a turkey leg.|
|73,305|ᎬᏃᏌᏍᏗ|3|Hadlv jiya gvnosasdi?|ᎭᏢ ᏥᏯ ᎬᏃᏌᏍᏗ?|Where is the broom?|
|72,629|ᎠᏐᏲᎭ|3|Ije usohyalv dlogesi.|ᎢᏤ ᎤᏐᏯᎸ ᏠᎨᏏ.|He built a new fence around the garden.|
|73,173|ᎦᏅᏁᎭ|3|Ije ahnawo jinvnelvi.|ᎢᏤ ᎠᎿᏬ ᏥᏅᏁᎸᎢ.|I gave him a new shirt.|
|73,411|ᏥᏳ|3|Jiyu ahlawidisgi jigowhtiha.|ᏥᏳ ᎠᏝᏫᏗᏍᎩ ᏥᎪᏩᏘᎭ.|I see an airplane.|
|72,582|ᎠᏍᏛᎭᏟ|3|Joi disdvhahli dugvi.|ᏦᎢ ᏗᏍᏛᎭᏟ ᏚᎬᎢ.|He ate three sandwiches.|
|72,577|ᎠᏍᏙᎠ|3|Nvyas usdosdi jaduli?|ᏅᏯᏍ ᎤᏍᏙᏍᏗ ᏣᏚᎵ?|Do you want him to crush some rocks?|
|73,955|ᎤᏘᏴᏅᎢ|3|Svhi utiyvhnv anigia.|ᏒᎯ ᎤᏘᏴᏅ ᎠᏂᎩᎠ.|They're eating leftovers from yesterday.|
|73,681|ᏒᎯ ᎤᏒᎢ|3|Ugahnaneis svhi usvi?|ᎤᎦᎿᏁᎢᏍ ᏒᎯ ᎤᏒᎢ?|Did it rain night before last?|
|73,084|ᎦᎷᏯᏍᎦ|3|Utana hlgvi galuysga.|ᎤᏔᎾ ᏡᎬᎢ ᎦᎷᏯᏍᎦ.|He is chopping on a big tree.|
|72,227|ᎠᏓᏅᏏᏂ|3|Utana inada adansini.|ᎤᏔᎾ ᎢᎾᏓ ᎠᏓᎾᏏᏂ.|A big snake is crawling.|
|73,469|ᎧᎾᎸᎢᏍᏗ|3|Yv nijvga kanalvisdi.|Ᏼ ᏂᏨᎦ ᎧᎾᎸᎢᏍᏗ.|Put anger aside.|
|73,368|ᎢᏤᎢ|3|Anije tuya dinadesuga.|ᎠᏂᏤ ᏚᏯ ᏗᎾᏕᏑᎦ.|Let's go pick some green beans.|
|72,723|ᎠᏯ, ᎠᏴ|3|Ayas agwenvsdi jaduli?|ᎠᏯᏍ ᎠᏇᏅᏍᏗ ᏣᏚᎵ?|Do you want me to go?|
|73,162|ᎦᏅᏗᎢ|3|Ganvdi asdvvsga usdii.|ᎦᏅᏗ ᎠᏍᏛᎥᏍᎦ ᎤᏍᏗᎢ.|She's feeding a baby on her breast.|
|73,464|ᎧᎹᎹ|3|Kamama ukila jahnuwvi.|ᎧᎹᎹ ᎤᎩᎳ ᏣᏄᏮᎢ.|There's a butterfly on your shirt.|
|73,673|ᏑᎾᎴᎢ ᏗᏜ|3|Sunale didla hiluhjvi.|ᏑᎾᎴ ᏗᏜ ᎯᎷᏨᎢ.|Come in the morning.|
|73,786|ᎤᎪᏗ|3|Ugodi unvdi ganadegoi.|ᎤᎪᏗ ᎤᏅᏗ ᎦᎾᏕᎪᎢ.|She sells a lot of milk.|
|73,831|ᎤᏴᏜ|3|Uhyvdla ama aktadegia.|ᎤᏴᏜ ᎠᎹ ᎠᎩᏔᏕᎩᎠ.|I'm thirsty for cold water.|
|74,005|ᎤᏰᎸᎭᎢ|3|Uyelvha udawov uweyvi.|ᎤᏰᎸᎭ ᎤᏓᏬᎥ ᎤᏪᏴᎢ.|He swam naked in the creek.|
|72,703|ᎠᏰᏟ|3|Ahani ayehli johlesdi.|ᎠᎭᏂ ᎠᏰᏟ ᏦᏞᏍᏗ.|Sit here in the middle.|
|72,496|ᎠᎴᎲᏍᎦ|3|Ahani ayehli halehvga.|ᎠᎭᏂ ᎠᏰᎵ ᎭᎴᎲᎦ.|Stand here in the middle.|
|72,726|ᎠᏴᏫᏗᎭ|3|Hadlv dehiyvhwidi ada?|ᎭᏢ ᏕᎯᏴᏫᏗ ᎠᏓ?|Where are you taking the wood?|
|73,101|ᎦᏁᎠ|3|Hadlv janese jalsdulo?|ᎭᏢ ᏣᏁᏎ ᏣᎵᏍᏚᎶ?|Where did you get your cap?|
|73,804|ᎤᏠᎩ|3|Hadlv wiganela uhlogi?|ᎭᏢ ᏫᎦᏁᎳ ᎤᏠᎩ?|Where does her aunt live?|
|73,132|ᎦᏂᏝᏗᎠ|3|Hatlv iyv dajinihladi?|ᎭᏢ ᎢᏴ ᏓᏥᏂᏝᏗ?|Where shall I set up the bed?|
|73,483|ᎧᏁᏌᎢ|3|Hia dikanesai jusihwa.|ᎯᎠ ᏗᎧᏁᏌᎢ ᏧᏏᏩ.|These boxes are empty.|
|72,484|ᎠᏈᏴᎡᎭ|3|Hila iga hiyagwiyvele?|ᎯᎳ ᎢᎦ ᎯᏯᏈᏴᎡᎴ?|How much did you pay him?|
|72,908|ᏗᏖᏍᏗ|3|Hla yateyvsga ditesdi.|Ꮭ ᏯᏖᏴᏍᎦ ᏗᏖᏍᏗ.|The iron isn't heating up.|
|72,686|ᎠᏚᎩᎠ|3|Hla yulvkwdi utugisdi.|Ꮭ ᏳᎸᏉᏗ ᎤᏚᎩᏍᏗ.|He doesn't like to take a drink.|
|73,490|ᎧᏃᎨ|3|Jitaga kanoge asdigia.|ᏥᏔᎦ ᎧᏃᎨ ᎠᏍᏗᎩᎠ.|He's eating a chicken wing.|
|73,922|ᎤᏌᏃ|3|Nigada jusano datesga.|ᏂᎦᏓ ᏧᏌᏃ ᏓᏖᏍᎦ.|She's ironing all of her dresses.|
|73,048|ᎦᎧᏁᎭ|3|Sagwu wesa jiyakaneha.|ᏌᏊ ᏪᏌ ᏥᏯᎧᏁᎭ.|I am giving him one cat.|
|73,511|ᎬᏟᎭ|3|Sis hvhdliha galuysdi?|ᏏᏍ ᎲᏟᎭ ᎦᎷᏯᏍᏗ?|Are you still sharpening the axe?|
|73,107|ᎦᏁᎩᎡᎭ|3|Unvdi ganegieha wahga.|ᎤᏅᏗ ᎦᏁᎩᎡᎭ ᏩᎦ.|He's milking a cow.|
|73,220|ᎨᎵᏏᏁᎭ|3|Usdi gihli gelisineha.|ᎤᏍᏗ ᎩᏟ ᎨᎵᏏᏁᎭ.|He's leading a small dog by a leash.|
|73,292|ᎬᎿ|3|Usegajv gvhna anadiha.|ᎤᏎᎦᏨ ᎬᎿ ᎠᎾᏗᎭ.|They say he is barely alive.|
|72,437|ᎠᏥᎳ ᎪᏢᏗ|3|Ajila gohlvhdi sgidisi.|ᎠᏥᎳ ᎪᏢᏗ ᏍᎩᏗᏏ.|Give me a match.|
|72,541|ᎠᎹᏰᏟ|3|Amayehli digwenvsv ayv.|ᎠᎹᏰᏟ ᏗᏇᏅᏒ ᎠᏴ.|My home is in the United States.|
|72,440|ᎠᏥᎸᏍᎩ|3|Anijilvsgi dunvsi kiloi|ᎠᏂᏥᎸᏍᎩ ᏚᏅᏏ ᎩᎶᎢ|Someone gave her some flowers.|
|72,888|ᏗᎧᎸᎬᎢ|3|Dikalvgv didla wulosvi.|ᏗᎧᎸᎬ ᏗᏜ ᏭᎶᏒᎢ.|He went toward the east.|
|73,043|ᎦᏣᏄᎵ|3|Gajanuli dagwalela uha.|ᎦᏣᏄᎵ ᏓᏆᎴᎳ ᎤᎭ.|He has a fast car.|
|73,381|ᎢᏅᎯ|3|Invhi wedoha tstvgodii.|ᎢᏅᎯ ᏪᏙᎭ ᏣᏛᎪᏗᎢ.|He's too far away to hear you.|
|73,475|ᎧᎾᏬᎦ|3|Jinawogo yuhyvdla doyi.|ᏥᎾᏬᎪ ᏳᏴᏜ ᏙᎯ.|I get cold when it's cold outside.|
|73,506|ᎧᏬᏄ|3|Kawonu amayi unilvkwdi.|ᎧᏬᏄ ᎠᎹᏱ ᎤᏂᎸᏉᏗ.|Ducks like water.|
|73,527|ᎪᎦ|3|Koga selu dininosgisgi.|ᎪᎦ ᏎᎷ ᏗᏂᏃᏍᎩᏍᎩ.|Crows are corn thieves.|
|73,686|ᏔᎵ|3|Tali idilasulo duhwahi.|ᏔᎵ ᎢᏗᎳᏑᎶ ᏚᏩᎯ.|He bought two pairs of shoes.|
|73,697|ᏘᏲᎭᎵ|3|Tiyohali ganiya galegi.|ᏘᏲᎭᎵ ᎦᏂᏯ ᎦᎴᎩ.|A blacksnake caught a lizard.|
|73,719|ᎤᏓᎵᎢ|3|Udalii gohusdi agwvhni.|ᎤᏓᎵᎢ ᎪᎱᏍᏗ ᎠᏋᏂ.|His wife is my cousin.|
|73,876|ᎤᎵᏏ|3|Ulisi unvnelv gasaleni.|ᎤᎵᏏ ᎤᏅᏁᎸ ᎦᏌᎴᏂ.|His grandmother gave him a coat.|
|73,926|ᎤᏍᏗ|3|Usdi adlohyihv gatvgia.|ᎤᏍᏗ ᎠᏠᏱᎲ ᎦᏛᎩᎠ.|I hear a little baby crying.|
|74,001|ᎤᏬᏰᏂ|3|Uwoyeni gvhdi uyolilvi.|ᎤᏬᏰᏂ ᎬᏗ ᎤᏲᎵᎸᎢ.|He greeted him with his hand.|
|72,988|ᎦᏕᏯᏍᏗᎭ|3|Aksgani didla hideysda.|ᎠᎦᏍᎦᏂ ᏗᏜ ᎯᏕᏯᏍᏓ.|Turn it to the left.|
|73,553|ᎾᎥ|3|Digadogv nav hwalehvga.|ᏗᎦᏙᎬ ᎾᎥ ᏩᎴᎲᎦ.|Go stand near him.|
|72,394|ᎠᎲᏍᎦ|3|Eladi hihvga alsdayhdi.|ᎡᎳᏗ ᎯᎲᎦ ᎠᎵᏍᏓᏴᏗ.|Set the groceries down.|
|72,535|ᎠᎵᏐᏍᏗᎭ|3|Gado udvnhdi alsosdiha?|ᎦᏙ ᎤᏛᏁᏗ ᎠᎵᏐᏍᏗᎭ?|What is he aiming to do?|
|72,505|ᎠᎵᎮᎵᎦ|3|Gado uyehldi aliheliga?|ᎦᏙ ᎤᏰᏟᏗ ᎠᎵᎮᎵᎦ?|For what reason is he happy?|
|73,976|ᎤᏩᏯ|3|Galogwe usvdena agwvya.|ᎦᎶᏇ ᎤᏒᏕᎾ ᎠᏋᏯ.|I have a shotgun.|
|73,986|ᎤᏪᎧᎭ|3|Gihli uhnalvhi uwekaha.|ᎩᏟ ᎤᎿᎸᎯ ᎤᏪᎧᎭ.|He has a mean dog.|
|73,815|ᎤᎿᏩᏍᏗᎭ|3|Hia udlvgi uhnawasdiha.|ᎯᎠ ᎤᏢᎩ ᎤᎿᏩᏍᏗᎭ.|This patient has a chill.|
|72,802|ᏓᏂᏰᎵᏍᎦ|3|Hila iyv dodvniyelisdi?|ᎯᎳ ᎢᏴ ᏙᏛᏂᏰᎵᏍᏗ?|When are they going to adjourn?|
|72,702|ᎠᏰᎦ|3|Hiyegi agosela, uyejvi.|ᎯᏰᎩ ᎠᎪᏎᎳ, ᎤᏰᏨᎢ.|When he was told to wake up, he woke up.|
|73,847|ᎤᏥᎸᎢ|3|Ilvhiyuis ujilv jadeda?|ᎢᎸᎯᏳᎢᏍ ᎤᏥᎸ ᏣᏕᏓ?|Have you ever picked cotton?|
|73,088|ᎦᎸᎳᏗ|3|Jiyu galvladi ganohili.|ᏥᏳ ᎦᎸᎳᏗ ᎦᏃᎯᎵ.|The airplane is flying high.|
|73,714|ᎤᏓᎨᏳᎭ|3|Udohiyu ase udageyusei.|ᎤᏙᎯᏳ ᎠᏎ ᎤᏓᎨᏳᏎᎢ.|I guess he really loved her.|
|72,622|ᎠᏏᏔᏗᎠ|3|Unalii ganvwo usitadvi.|ᎤᎾᎵᎢ ᎦᏅᏬ ᎤᏏᏔᏛᎢ.|He placed his hand on his friend's shoulder.|
|73,391|ᎢᏳᏍᏗ|3|Vsgi iyusdi agwaduliha.|ᎥᏍᎩ ᎢᏳᏍᏗ ᎠᏆᏚᎵᎭ.|I want one like it.|
|73,165|ᎦᏅᏆᎶᎠ|3|Yvgi gahatv ganvgwaloa.|ᏴᎩ ᎦᎭᏛ ᏓᏅᏆᎶᎠ.|He's hammering on a nail.|
|72,847|ᏗᏓᏁᎸᎢ|3|Didanelv jvuwenvsv kohi.|ᏗᏓᏁᎸ ᏨᎤᏪᏅᏒ ᎪᎯ.|He went back home a while ago.|
|73,014|ᎦᎩ|3|Gagi dvhilesi dagwalela?|ᎦᎩ ᏛᎯᎴᏏ ᏓᏆᎴᎳ?|Who is going to drive the car?|
|73,073|ᎦᎶᏂ|3|Galohni kalv udetiyisgi.|ᎦᎶᏂ ᎧᎸ ᎤᏕᏘᏱᏍᎩ.|His birthday is in August.|
|73,194|ᎦᏘᏗ|3|Gatdi uyohusi uhnawogii.|ᎦᏘᏗ ᎤᏲᎱᏏ ᎤᎿᏬᎩᎢ.|He lost a button from his shirt.|
|73,519|ᎩᎳ|3|Kila wigedolv digaduhvi.|ᎩᎳ ᏫᎨᏙᎸ ᏗᎦᏚᎲᎢ.|I will go to town later.|
|73,572|ᏄᏟᏍᏛᎢ|3|Nuhlisdv jesv hiyoselvi.|ᏄᏟᏍᏛ ᏤᏒ ᎯᏲᏎᎸᎢ.|Tell him to come as quickly as possible.|
|73,649|ᏏᎩᎩ|3|Sgigi naniwesgv gatvgia.|ᏍᎩᎩ ᎾᏂᏪᏍᎬ ᎦᏛᎩᎠ.|I hear katydids.|
|73,674|ᏑᎾᎴᎢ ᏒᎯᏰᏰ|3|Sunale svhiyeyi igvgovi.|ᏑᎾᎴ ᏒᎯᏰᏱ ᎢᎬᎪᎥᎢ.|I'll see you tomorrow evening.|
|73,682|ᏒᎯᏰᏱ|3|Svhiyeyi agalsgo ganulv.|ᏒᎯᏰᏱ ᎠᎦᎵᏍᎪ ᎦᏄᎸ.|He mows the grass in the evening.|
|73,683|ᏒᎦᏔ|3|Svkta duhwasv digaduhvi.|ᏒᎦᏔ ᏚᏩᏒ ᏗᎦᏚᎲᎢ.|He bought some apples in town.|
|72,402|ᎠᏯᏛᎲᏍᎦ|3|Uhyahtvhneis usv jigesv?|ᎤᏯᏛᏁᎢᏍ ᎤᏒ ᏥᎨᏒ?|Did it frost last night?|
|73,901|ᎤᎾᎶᎢᏓ|3|Unaloidas ahnawo tinesi?|ᎤᎾᎶᎢᏓᏍ ᎠᎿᏬ ᏘᏁᏏ?|Are you going to get a plaid shirt?|
|73,918|ᎤᏅᏗ|3|Unvdi ulvgwdi uditasdii.|ᎤᏅᏗ ᎤᎸᏉᏗ ᎤᏗᏔᏍᏗᎢ.|He likes to drink milk.|
|73,936|ᎤᏏᏩ|3|Usihwa talugisgi eskvsi.|ᎤᏏᏩ ᏔᎷᎩᏍᎩ ᎡᏍᎬᏏ.|Hand me an empty can.|
